2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:55:00 (F,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:58:00 (VALE,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:50:00 (BX,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:55:00 (VALE,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:58:00 (CI,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:50:00 (BLK,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:55:00 (CI,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:58:00 (BX,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:50:00 (MDT,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:55:00 (BX,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:58:00 (BLK,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:50:00 (GM,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:55:00 (BLK,0,0.00)
2022-11-04 20:17:15,565 |  IcnHost |    INFO | Record refprice at 15:58:00 (MDT,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (MCK,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (MDT,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:58:00 (GM,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (HAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (GM,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:58:00 (MCK,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (DAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (MCK,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:58:00 (HAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (GE,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (HAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:58:00 (DAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (CVS,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (DAL,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:58:00 (GE,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:50:00 (TWTR,0,0.00)
2022-11-04 20:17:15,566 |  IcnHost |    INFO | Record refprice at 15:55:00 (GE,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (CVS,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (CB,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (CVS,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (TWTR,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (ZEN,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (TWTR,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (CB,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (MOS,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (CB,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (ZEN,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (MMM,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (ZEN,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (MOS,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (HCA,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (MOS,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:58:00 (MMM,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:50:00 (SHW,0,0.00)
2022-11-04 20:17:15,567 |  IcnHost |    INFO | Record refprice at 15:55:00 (MMM,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (HCA,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:50:00 (DG,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (HCA,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (SHW,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:50:00 (NEM,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (SHW,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (DG,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:50:00 (HES,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (DG,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (NEM,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:50:00 (PBR,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (NEM,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (HES,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:50:00 (AR,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (HES,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (PBR,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:55:00 (PBR,0,0.00)
2022-11-04 20:17:15,568 |  IcnHost |    INFO | Record refprice at 15:58:00 (AR,0,0.00)
2022-11-04 20:17:15,569 |  IcnHost |    INFO | Record refprice at 15:55:00 (AR,0,0.00)
2022-11-04 20:17:15,655 |   Server |    INFO | ACCEPTing connections on port 8866.
2022-11-04 20:17:36,726 |  IcnHost |    INFO | Stopped.
2022-11-04 20:17:36,727 |   Server |    INFO | Stopped.
